event_id,event_date,entity_id,event_type,severity,estimated_impact
EV0507,2026-03-28,AGE009,handoff,Medium,37211
EV0508,2026-03-29,AGE001,experiment,High,43449
EV0509,2026-03-30,AGE010,qa_check,Low,48865
EV0510,2026-03-31,AGE002,qa_check,High,977
EV0511,2026-04-01,AGE001,handoff,Low,50353
EV0512,2026-04-02,AGE030,stakeholder_request,Low,36641
EV0513,2026-04-03,AGE033,handoff,High,23971
EV0514,2026-04-04,AGE011,qa_check,Medium,26078
EV0515,2026-04-05,AGE023,launch,Low,9904
EV0516,2026-04-06,AGE001,stakeholder_request,Medium,43285
EV0517,2026-04-07,AGE018,stakeholder_request,High,1720
EV0518,2026-04-08,AGE035,launch,High,13093
EV0519,2026-04-09,AGE028,launch,High,51079
EV0520,2026-04-10,AGE031,qa_check,Medium,36362
EV0521,2026-04-11,AGE027,launch,High,15158
EV0522,2026-04-12,AGE013,stakeholder_request,Medium,48893
EV0523,2026-04-13,AGE022,launch,High,28304
EV0524,2026-04-14,AGE009,handoff,Low,50060
EV0525,2026-04-15,AGE010,qa_check,Low,49899
EV0526,2026-04-16,AGE008,stakeholder_request,Medium,25662
EV0527,2026-04-17,AGE027,stakeholder_request,High,33442
EV0528,2026-04-18,AGE020,handoff,Low,28491
EV0529,2026-04-19,AGE019,stakeholder_request,Low,47355
EV0530,2026-04-20,AGE023,stakeholder_request,Low,4620
EV0531,2026-04-21,AGE031,handoff,Low,38505
EV0532,2026-04-22,AGE011,handoff,High,34912
EV0533,2026-04-23,AGE018,exception,Low,10945
EV0534,2026-04-24,AGE032,experiment,Medium,13241
EV0535,2026-04-25,AGE024,handoff,High,1875
EV0536,2026-04-26,AGE007,experiment,High,48942
EV0537,2026-04-27,AGE020,handoff,High,9320
EV0538,2026-04-28,AGE008,handoff,Low,48470
EV0539,2026-04-29,AGE025,exception,Medium,26027
EV0540,2026-04-30,AGE026,handoff,Medium,21284
EV0541,2026-05-01,AGE009,exception,Low,25080
EV0542,2026-05-02,AGE022,experiment,Medium,28444
EV0543,2026-05-03,AGE001,experiment,Medium,51740
EV0544,2026-05-04,AGE003,stakeholder_request,Medium,31437
EV0545,2026-05-05,AGE008,handoff,Medium,9492
EV0546,2026-05-06,AGE024,handoff,Medium,1708
EV0547,2026-05-07,AGE008,handoff,High,15822
EV0548,2026-05-08,AGE035,experiment,Low,33423
EV0549,2026-05-09,AGE032,exception,Medium,40208
EV0550,2026-05-10,AGE013,qa_check,Medium,47438
EV0551,2026-05-11,AGE036,experiment,Low,8827
EV0552,2026-05-12,AGE014,qa_check,Medium,13499
EV0553,2026-05-13,AGE009,qa_check,High,15487
EV0554,2026-05-14,AGE035,exception,High,21154
EV0555,2026-05-15,AGE007,handoff,High,20773
EV0556,2026-05-16,AGE018,handoff,Medium,44881
EV0557,2026-05-17,AGE032,handoff,Medium,17911
EV0558,2026-05-18,AGE025,qa_check,Low,21445
EV0559,2026-05-19,AGE016,qa_check,Low,47359
EV0560,2026-05-20,AGE012,launch,Low,33459
EV0561,2026-01-01,AGE018,exception,Low,8604
EV0562,2026-01-02,AGE023,qa_check,Low,32682
EV0563,2026-01-03,AGE004,stakeholder_request,Medium,41689
EV0564,2026-01-04,AGE025,experiment,Low,30017
EV0565,2026-01-05,AGE034,exception,Medium,36451
EV0566,2026-01-06,AGE019,stakeholder_request,Medium,31241
EV0567,2026-01-07,AGE035,launch,Low,20485
EV0568,2026-01-08,AGE035,stakeholder_request,High,27451
EV0569,2026-01-09,AGE035,experiment,Low,35318
EV0570,2026-01-10,AGE020,stakeholder_request,Medium,40221
EV0571,2026-01-11,AGE005,launch,Low,15811
EV0572,2026-01-12,AGE033,experiment,Low,15490
EV0573,2026-01-13,AGE001,handoff,Medium,33270
EV0574,2026-01-14,AGE008,stakeholder_request,High,29659
EV0575,2026-01-15,AGE029,stakeholder_request,Low,26787
EV0576,2026-01-16,AGE015,launch,Low,35412
EV0577,2026-01-17,AGE001,exception,High,1288
EV0578,2026-01-18,AGE004,exception,High,22754
EV0579,2026-01-19,AGE005,launch,High,22810
EV0580,2026-01-20,AGE016,qa_check,High,28767
EV0581,2026-01-21,AGE008,launch,High,10990
EV0582,2026-01-22,AGE025,exception,Low,47584
EV0583,2026-01-23,AGE036,stakeholder_request,High,49774
EV0584,2026-01-24,AGE025,stakeholder_request,High,46588
EV0585,2026-01-25,AGE002,handoff,High,31848
EV0586,2026-01-26,AGE005,stakeholder_request,Medium,37322
EV0587,2026-01-27,AGE027,launch,Low,27286
EV0588,2026-01-28,AGE020,launch,Medium,46619
EV0589,2026-01-29,AGE031,launch,Medium,37411
EV0590,2026-01-30,AGE007,experiment,High,39458
EV0591,2026-01-31,AGE006,stakeholder_request,High,9386
EV0592,2026-02-01,AGE028,handoff,Low,51027
EV0593,2026-02-02,AGE028,launch,Low,8516
EV0594,2026-02-03,AGE033,stakeholder_request,High,13016
EV0595,2026-02-04,AGE008,experiment,Low,33268
EV0596,2026-02-05,AGE015,qa_check,Low,46622
EV0597,2026-02-06,AGE017,qa_check,High,39515
EV0598,2026-02-07,AGE018,qa_check,Low,37775
EV0599,2026-02-08,AGE028,handoff,Low,19494
EV0600,2026-02-09,AGE021,launch,Medium,39580
EV0601,2026-02-10,AGE002,stakeholder_request,Medium,32487
EV0602,2026-02-11,AGE005,handoff,High,8485
EV0603,2026-02-12,AGE019,handoff,Low,32716
EV0604,2026-02-13,AGE008,stakeholder_request,Medium,7156
EV0605,2026-02-14,AGE029,stakeholder_request,Medium,9462
EV0606,2026-02-15,AGE029,handoff,Low,50086
EV0607,2026-02-16,AGE031,experiment,Medium,27396
EV0608,2026-02-17,AGE036,exception,Medium,3907
EV0609,2026-02-18,AGE036,launch,High,12636
EV0610,2026-02-19,AGE002,stakeholder_request,Medium,5931
EV0611,2026-02-20,AGE015,qa_check,Medium,5520
EV0612,2026-02-21,AGE003,qa_check,High,10407
EV0613,2026-02-22,AGE027,qa_check,Medium,4592
EV0614,2026-02-23,AGE029,exception,High,7497
EV0615,2026-02-24,AGE008,stakeholder_request,Low,19821
EV0616,2026-02-25,AGE032,launch,Medium,39469
EV0617,2026-02-26,AGE030,stakeholder_request,High,26019
EV0618,2026-02-27,AGE009,handoff,High,14111
EV0619,2026-02-28,AGE009,experiment,Low,22497
EV0620,2026-03-01,AGE001,qa_check,Low,36363
EV0621,2026-03-02,AGE017,handoff,Medium,44426
EV0622,2026-03-03,AGE020,experiment,Low,22166
EV0623,2026-03-04,AGE014,launch,Medium,22927
EV0624,2026-03-05,AGE036,launch,Low,36533
EV0625,2026-03-06,AGE004,qa_check,Medium,8870
EV0626,2026-03-07,AGE030,handoff,High,16838
EV0627,2026-03-08,AGE005,qa_check,Medium,39396
EV0628,2026-03-09,AGE004,exception,Low,14319
EV0629,2026-03-10,AGE011,launch,Medium,7663
EV0630,2026-03-11,AGE025,launch,Low,26807
EV0631,2026-03-12,AGE020,exception,High,50804
EV0632,2026-03-13,AGE004,exception,Medium,40671
EV0633,2026-03-14,AGE018,handoff,High,14103
EV0634,2026-03-15,AGE012,handoff,Medium,24478
EV0635,2026-03-16,AGE032,experiment,Low,51395
EV0636,2026-03-17,AGE010,launch,Low,28874
EV0637,2026-03-18,AGE029,experiment,High,44183
EV0638,2026-03-19,AGE007,launch,Low,32191
EV0639,2026-03-20,AGE022,experiment,High,2469
EV0640,2026-03-21,AGE033,experiment,Medium,46760
EV0641,2026-03-22,AGE032,stakeholder_request,Low,5314
EV0642,2026-03-23,AGE028,stakeholder_request,Low,22452
EV0643,2026-03-24,AGE036,stakeholder_request,Medium,41603
EV0644,2026-03-25,AGE016,experiment,Low,10932
EV0645,2026-03-26,AGE025,qa_check,Medium,8544
EV0646,2026-03-27,AGE019,stakeholder_request,Medium,24141
EV0647,2026-03-28,AGE006,handoff,Medium,22370
EV0648,2026-03-29,AGE002,experiment,Low,50481
EV0649,2026-03-30,AGE013,stakeholder_request,Medium,11275
EV0650,2026-03-31,AGE022,experiment,Medium,22736
EV0651,2026-04-01,AGE025,exception,Low,32557
EV0652,2026-04-02,AGE019,qa_check,Low,46702
EV0653,2026-04-03,AGE034,launch,Low,26485
EV0654,2026-04-04,AGE024,launch,Medium,15034
EV0655,2026-04-05,AGE020,stakeholder_request,Medium,36884
EV0656,2026-04-06,AGE004,exception,Low,48318
EV0657,2026-04-07,AGE009,stakeholder_request,Low,22941
EV0658,2026-04-08,AGE026,exception,Low,12362
EV0659,2026-04-09,AGE032,launch,Medium,34724
EV0660,2026-04-10,AGE012,handoff,Medium,17196
EV0661,2026-04-11,AGE024,qa_check,Medium,31424
EV0662,2026-04-12,AGE034,handoff,Low,43804
EV0663,2026-04-13,AGE028,experiment,Low,11819
EV0664,2026-04-14,AGE025,handoff,High,37564
EV0665,2026-04-15,AGE001,stakeholder_request,Low,44945
EV0666,2026-04-16,AGE017,launch,Low,4914
EV0667,2026-04-17,AGE006,handoff,Medium,46500
EV0668,2026-04-18,AGE022,experiment,High,10232
EV0669,2026-04-19,AGE010,launch,Medium,21960
EV0670,2026-04-20,AGE008,launch,High,21439
EV0671,2026-04-21,AGE020,qa_check,High,3910
EV0672,2026-04-22,AGE009,qa_check,Medium,16312
EV0673,2026-04-23,AGE015,handoff,High,44098
EV0674,2026-04-24,AGE024,qa_check,Low,40533
EV0675,2026-04-25,AGE032,handoff,Medium,2714
EV0676,2026-04-26,AGE006,launch,High,11434
EV0677,2026-04-27,AGE010,launch,Low,10371
EV0678,2026-04-28,AGE028,experiment,Medium,39980
EV0679,2026-04-29,AGE012,qa_check,High,6325
EV0680,2026-04-30,AGE010,launch,Medium,34964
EV0681,2026-05-01,AGE012,qa_check,High,896
EV0682,2026-05-02,AGE022,qa_check,Medium,31413
EV0683,2026-05-03,AGE002,experiment,Medium,32120
EV0684,2026-05-04,AGE023,handoff,Medium,7227
EV0685,2026-05-05,AGE017,experiment,Low,22613
EV0686,2026-05-06,AGE012,experiment,Low,12027
EV0687,2026-05-07,AGE006,experiment,Medium,51659
EV0688,2026-05-08,AGE007,launch,Low,41722
EV0689,2026-05-09,AGE031,qa_check,High,12508
EV0690,2026-05-10,AGE034,launch,Medium,19303
EV0691,2026-05-11,AGE015,exception,High,45405
EV0692,2026-05-12,AGE025,experiment,Low,36344
EV0693,2026-05-13,AGE028,experiment,High,46825
EV0694,2026-05-14,AGE004,launch,High,31229
EV0695,2026-05-15,AGE035,exception,Low,5939
EV0696,2026-05-16,AGE014,handoff,Medium,37098
EV0697,2026-05-17,AGE013,stakeholder_request,High,35288
EV0698,2026-05-18,AGE033,handoff,High,21009
EV0699,2026-05-19,AGE013,exception,Medium,44184
EV0700,2026-05-20,AGE033,experiment,High,35321
EV0701,2026-01-01,AGE015,handoff,Low,33322
EV0702,2026-01-02,AGE027,exception,Low,11793
EV0703,2026-01-03,AGE007,handoff,Low,32120
EV0704,2026-01-04,AGE004,exception,Medium,22403
EV0705,2026-01-05,AGE012,qa_check,Medium,39267
EV0706,2026-01-06,AGE003,experiment,High,28389
EV0707,2026-01-07,AGE002,experiment,Medium,18003
EV0708,2026-01-08,AGE030,stakeholder_request,Medium,44500
EV0709,2026-01-09,AGE026,experiment,Low,49102
EV0710,2026-01-10,AGE012,experiment,Medium,48981
EV0711,2026-01-11,AGE005,stakeholder_request,Low,23586
EV0712,2026-01-12,AGE026,handoff,Low,51258
EV0713,2026-01-13,AGE017,qa_check,Medium,8157
EV0714,2026-01-14,AGE020,experiment,Medium,8355
EV0715,2026-01-15,AGE011,stakeholder_request,High,47337
EV0716,2026-01-16,AGE036,handoff,High,2027
EV0717,2026-01-17,AGE011,stakeholder_request,Medium,20340
EV0718,2026-01-18,AGE015,handoff,Medium,7109
EV0719,2026-01-19,AGE025,launch,High,16154
EV0720,2026-01-20,AGE014,exception,Low,23585
EV0721,2026-01-21,AGE026,handoff,Medium,42348
EV0722,2026-01-22,AGE032,handoff,Medium,5877
EV0723,2026-01-23,AGE024,handoff,Low,46090
EV0724,2026-01-24,AGE029,experiment,High,1352
EV0725,2026-01-25,AGE032,qa_check,High,41392
EV0726,2026-01-26,AGE001,stakeholder_request,Medium,34547
EV0727,2026-01-27,AGE020,stakeholder_request,Low,33568
EV0728,2026-01-28,AGE011,handoff,High,46112
EV0729,2026-01-29,AGE009,experiment,High,49912
EV0730,2026-01-30,AGE036,launch,Medium,40978
EV0731,2026-01-31,AGE015,experiment,Medium,19098
EV0732,2026-02-01,AGE026,launch,Medium,33731
EV0733,2026-02-02,AGE018,launch,High,14295
EV0734,2026-02-03,AGE022,stakeholder_request,Low,48720
EV0735,2026-02-04,AGE036,exception,Low,36001
EV0736,2026-02-05,AGE022,experiment,High,20373
EV0737,2026-02-06,AGE012,exception,High,4098
EV0738,2026-02-07,AGE013,launch,Medium,5734
EV0739,2026-02-08,AGE016,launch,Medium,10623
EV0740,2026-02-09,AGE002,experiment,Medium,39723
EV0741,2026-02-10,AGE010,exception,Low,9263
EV0742,2026-02-11,AGE003,qa_check,High,45108
EV0743,2026-02-12,AGE004,exception,Low,23058
EV0744,2026-02-13,AGE015,experiment,High,3203
EV0745,2026-02-14,AGE019,handoff,Low,46337
EV0746,2026-02-15,AGE031,exception,High,24778
EV0747,2026-02-16,AGE015,stakeholder_request,Medium,1361
EV0748,2026-02-17,AGE006,stakeholder_request,High,12193
EV0749,2026-02-18,AGE024,experiment,High,7191
EV0750,2026-02-19,AGE029,launch,Low,45746
EV0751,2026-02-20,AGE023,experiment,Medium,33772
EV0752,2026-02-21,AGE026,experiment,Medium,746
EV0753,2026-02-22,AGE020,launch,High,22738
EV0754,2026-02-23,AGE030,qa_check,Low,43298
EV0755,2026-02-24,AGE025,stakeholder_request,High,11433
EV0756,2026-02-25,AGE010,exception,High,47811
EV0757,2026-02-26,AGE007,handoff,Medium,2654
EV0758,2026-02-27,AGE021,launch,Low,47723
EV0759,2026-02-28,AGE001,handoff,Medium,43607
EV0760,2026-03-01,AGE020,qa_check,High,19948
